id,booking_status_pred,Probability
62332,0,0.0032811125
62333,1,0.79442334
62334,0,0.06454974
62335,0,0.031040734
62336,1,0.59968185
62337,1,0.55193293
62338,0,0.4729901
62339,1,0.5873231
62340,0,0.12541498
62341,0,0.3019231
62342,0,0.1232867
62343,0,0.2826293
62344,0,0.17147869
62345,0,0.014001683
62346,0,0.18468544
62347,0,0.17509499
62348,0,0.3885763
62349,0,0.11518422
62350,0,0.11187246
62351,0,0.036012005
62352,0,0.34216246
62353,1,0.5000479
62354,0,0.09170917
62355,0,0.0009421724
62356,0,0.10068298
62357,0,0.2236368
62358,0,0.32172728
62359,1,0.70554036
62360,1,0.5077217
62361,0,0.38953832
62362,1,0.5962936
62363,1,0.64211875
62364,0,0.4934455
62365,0,0.05737705
62366,0,0.48758352
62367,1,0.7658902
62368,1,0.80179954
62369,0,0.3584265
62370,0,0.17342347
62371,0,0.3784528
62372,0,0.060951285
62373,0,0.30733237
62374,1,0.87679595
62375,0,0.09265368
62376,0,0.08230538
62377,0,0.10362835
62378,0,0.41311076
62379,1,0.52798444
62380,1,0.6280355
62381,1,0.87064403
62382,1,0.8317767
62383,1,0.94032687
62384,1,0.91838086
62385,0,0.068990506
62386,1,0.8547128
62387,0,0.46191174
62388,1,0.6097468
62389,0,0.06861409
62390,1,0.9542412
62391,1,0.8256707
62392,1,0.85645914
62393,0,0.028534507
62394,0,0.11446553
62395,0,0.43399334
62396,1,0.67519057
62397,0,0.15258731
62398,1,0.9297724
62399,0,0.11705097
62400,0,0.2570596
62401,1,0.74113613
62402,0,0.0026142611
62403,1,0.53468555
62404,0,0.16338001
62405,0,0.32026353
62406,1,0.84339553
62407,0,0.1357222
62408,1,0.78914726
62409,1,0.5201826
62410,1,0.5181147
62411,1,0.8843229
62412,1,0.5729007
62413,0,0.029676434
62414,0,0.19903648
62415,1,0.621479
62416,0,0.13182412
62417,1,0.79286456
62418,0,0.051360756
62419,0,0.06384043
62420,0,0.14685968
62421,1,0.9518812
62422,0,0.06348449
62423,0,0.20339443
62424,0,0.20652266
62425,0,0.013684734
62426,1,0.85820967
62427,0,0.40754104
62428,0,0.08238332
62429,1,0.7026353
62430,1,0.94552547
62431,0,0.3362262
62432,0,0.24535401
62433,1,0.87894225
62434,1,0.9337715
62435,0,0.2716192
62436,0,0.08436115
62437,0,0.06876528
62438,0,0.40581957
62439,0,0.11201009
62440,0,0.022172268
62441,0,0.2717168
62442,1,0.57809734
62443,1,0.9138315
62444,0,0.244392
62445,1,0.5682715
62446,1,0.8043351
62447,0,0.18502784
62448,1,0.7381556
62449,0,0.11268624
62450,1,0.7031624
62451,0,0.17849231
62452,0,0.19719328
62453,0,0.28416228
62454,0,0.17730159
62455,1,0.61459064
62456,1,0.914705
62457,0,0.0025886588
62458,1,0.9445887
62459,0,0.08255222
62460,1,0.90016633
62461,0,0.28963268
62462,1,0.9751523
62463,0,0.13760313
62464,0,0.0814451
62465,0,0.11297774
62466,0,0.47235876
62467,1,0.6333622
62468,1,0.76579434
62469,1,0.75364494
62470,1,0.7389252
62471,0,0.077349335
62472,0,0.17418918
62473,0,0.44212198
62474,0,0.06885939
62475,0,0.31306228
62476,0,0.15771899
62477,0,0.3560607
62478,0,0.21732503
62479,1,0.79752886
62480,0,0.15307759
62481,0,0.05239346
62482,0,0.15120225
62483,0,0.19816823
62484,0,0.05157022
62485,0,0.2872054
62486,1,0.5614439
62487,0,0.28574902
62488,0,0.048325446
62489,1,0.75401795
62490,0,0.07928362
62491,0,0.31276047
62492,1,0.7545367
62493,1,0.93218035
62494,0,0.032195475
62495,0,0.006540647
62496,0,0.17222649
62497,0,0.013276793
62498,0,0.03311618
62499,0,0.17580101
62500,0,0.10450238
62501,0,0.13486663
62502,1,0.9480644
62503,1,0.9341434
62504,0,0.00024890056
62505,0,0.0051708943
62506,1,0.8365976
62507,1,0.5374397
62508,0,0.07752668
62509,1,0.5374868
62510,1,0.6045394
62511,0,0.096269436
62512,1,0.5566184
62513,1,0.9147125
62514,0,0.057075154
62515,0,0.0942715
62516,0,0.100696
62517,1,0.90474796
62518,1,0.71101075
62519,0,0.26711974
62520,0,0.09861425
62521,0,0.41652986
62522,1,0.6622244
62523,0,6.656021e-25
62524,0,0.05590844
62525,0,0.34972137
62526,0,0.07565029
62527,1,0.8026531
62528,0,0.05093666
62529,0,0.39429927
62530,0,0.13629283
62531,1,0.6089751
62532,1,0.76885325
62533,0,0.04123522
62534,1,0.956317
62535,1,0.7717194
62536,0,0.08655398
62537,0,0.118934855
62538,0,0.113412924
62539,0,0.14653736
62540,1,0.9632464
62541,1,0.9669874
62542,1,0.7702771
62543,1,0.53725505
62544,0,0.32006902
62545,0,0.048577975
62546,1,0.5160438
62547,0,0.16817716
62548,1,0.7227593
62549,1,0.8512114
62550,0,0.30421814
62551,1,0.832506
62552,0,0.04277535
62553,0,0.027542882
62554,1,0.61708075
62555,0,0.41516533
62556,1,0.7937462
62557,0,0.1881999
62558,0,0.17468992
62559,1,0.70340973
62560,0,0.2656734
62561,0,0.049431108
62562,0,0.28248706
62563,0,0.16939329
62564,0,0.42429486
62565,1,0.59906423
62566,0,0.3707693
62567,0,0.1915557
62568,1,0.85327697
62569,0,0.43802285
62570,0,0.43515056
62571,1,0.8809941
62572,1,0.6519609
62573,0,0.11951478
62574,0,0.4404204
62575,1,0.9139871
62576,0,0.0030015518
62577,1,0.9593567
62578,0,0.11338953
62579,0,0.28341794
62580,0,0.22071531
62581,1,0.8509735
62582,1,0.7253552
62583,1,0.8224066
62584,0,0.033883482
62585,1,0.8085443
62586,0,0.05382562
62587,1,0.98022956
62588,0,0.048570417
62589,0,0.010242195
62590,1,0.7311906
62591,0,7.412564e-10
62592,0,0.11714708
62593,0,0.06932295
62594,0,0.09163132
62595,0,0.18271838
62596,1,0.5153051
62597,0,0.023312895
62598,0,0.19401002
62599,1,0.8617278
62600,0,0.16704975
62601,1,0.9685164
62602,1,0.8523016
62603,1,0.59837353
62604,0,0.2213182
62605,0,0.013826578
62606,0,0.22149067
62607,1,0.51144487
62608,1,0.73520917
62609,1,0.7988694
62610,1,0.8273291
62611,0,0.16826114
62612,0,0.00041171367
62613,1,0.8186509
62614,0,0.0939694
62615,0,0.08726411
62616,1,0.8368169
62617,0,0.4258783
62618,1,0.84531844
62619,0,0.32439193
62620,0,0.20487298
62621,0,0.05794847
62622,1,0.61232674
62623,0,0.36172333
62624,0,0.47811037
62625,0,0.04181867
62626,0,0.10225232
62627,0,0.052106027
62628,0,0.14405183
62629,0,0.4456751
62630,0,0.057626974
62631,0,0.16728666
62632,1,0.919414
62633,0,0.2911164
62634,1,0.714472
62635,0,0.06274729
62636,0,0.019154979
62637,0,0.2348724
62638,1,0.77625626
62639,0,0.00049401424
62640,1,0.7755568
62641,1,0.93769
62642,0,0.013936295
62643,0,0.0884043
62644,1,0.5545959
62645,0,0.14357543
62646,1,0.67989635
62647,0,0.2670606
62648,0,0.32871675
62649,0,0.23982805
62650,0,0.4185459
62651,1,0.9947448
62652,1,0.7655629
62653,0,0.39503145
62654,0,0.3353266
62655,0,0.13084601
62656,0,0.00028932854
62657,1,0.5940191
62658,0,5.3247557e-08
62659,0,0.064109504
62660,1,0.797496
62661,1,0.838213
62662,1,0.9653178
62663,0,0.14235993
62664,0,0.12623104
62665,0,0.114852406
62666,0,0.21774437
62667,0,0.45115075
62668,1,0.9771959
62669,0,0.060864553
62670,0,0.4716868
62671,0,0.21952096
62672,0,0.015527459
62673,1,0.60234404
62674,0,0.17190701
62675,0,0.09797567
62676,0,0.016054943
62677,0,0.2013975
62678,0,0.12165427
62679,0,0.15158121
62680,0,0.034959972
62681,1,0.5883558
62682,1,0.81934035
62683,1,0.6624295
62684,0,0.4336633
62685,0,0.15111312
62686,0,0.09105266
62687,1,0.60086757
62688,0,0.19623381
62689,0,0.24314451
62690,1,0.59618896
62691,0,0.04938067
62692,0,0.49290213
62693,1,0.64974964
62694,0,0.010718238
62695,0,0.062360045
62696,0,0.2112171
62697,1,0.53403175
62698,0,0.036286846
62699,1,0.97112745
62700,1,0.7213467
62701,0,0.15856722
62702,1,0.5393285
62703,1,0.88259774
62704,0,0.1703987
62705,1,0.80789447
62706,0,2.3830671e-24
62707,0,0.13883689
62708,0,0.25020787
62709,1,0.76057523
62710,0,0.02021491
62711,0,0.2060741
62712,0,1.7072225e-05
62713,0,0.124475144
62714,0,0.1483137
62715,0,0.15567742
62716,1,0.68019253
62717,0,0.42223537
62718,1,0.84300405
62719,0,0.27856556
62720,1,0.5360136
62721,0,0.041096736
62722,0,0.08579335
62723,1,0.5149945
62724,0,0.01645441
62725,0,0.04112692
62726,0,0.3586266
62727,0,0.25591105
62728,0,0.4075841
62729,1,0.63802814
62730,1,0.821261
62731,0,0.11991194
62732,1,0.7874857
62733,1,0.9225942
62734,0,1.5623119e-23
62735,1,0.89629143
62736,0,0.20197853
62737,1,0.96288455
62738,0,0.118739955
62739,0,0.24013238
62740,1,0.7906034
62741,0,0.091617644
62742,1,0.80527633
62743,0,0.100602694
62744,0,0.34621155
62745,0,0.46670535
62746,0,0.022867598
62747,0,0.08955433
62748,0,0.3685606
62749,1,0.6911588
62750,0,0.10273247
62751,0,0.07307591
62752,0,0.033965684
62753,0,0.17539105
62754,0,0.47059673
62755,0,0.026484584
62756,0,0.11900451
62757,1,0.8903983
62758,0,0.14244767
62759,1,0.7700389
62760,1,0.9134287
62761,0,0.29186282
62762,0,0.37962878
62763,1,0.55233544
62764,1,0.5519133
62765,0,0.43783394
62766,0,0.079827204
62767,1,0.88230443
62768,0,0.00047961605
62769,1,0.96313125
62770,0,0.07394994
62771,0,0.077083565
62772,0,0.29893166
62773,0,0.027490169
62774,1,0.7526729
62775,0,0.16508096
62776,0,0.2533006
62777,1,0.76945454
62778,0,0.30401635
62779,0,0.04146514
62780,0,0.13102406
62781,0,0.14036903
62782,1,0.66333604
62783,1,0.7184386
62784,0,0.031446133
62785,0,0.24217218
62786,0,0.007844387
62787,0,0.4903339
62788,0,0.10686362
62789,0,0.43159688
62790,0,0.04108898
62791,1,0.94120246
62792,0,0.35746086
62793,0,0.06937673
62794,0,0.33339345
62795,0,0.0008412199
62796,0,0.42460084
62797,1,0.864673
62798,0,0.18599154
62799,0,0.10271737
62800,1,0.5457104
62801,0,0.4176264
62802,1,0.64218014
62803,0,0.11095518
62804,1,0.80115855
62805,0,0.07884015
62806,0,0.1954543
62807,0,0.121031016
62808,0,0.20810416
62809,0,0.04989292
62810,0,0.14112712
62811,1,0.5691169
62812,0,0.010574424
62813,1,0.78716934
62814,0,0.24362856
62815,1,0.84378666
62816,1,0.65724146
62817,0,0.015554635
62818,0,0.3918609
62819,0,0.32454073
62820,1,0.8312668
62821,0,0.10592519
62822,0,0.3605017
62823,1,0.88930297
62824,0,0.09032895
62825,0,0.20871635
62826,0,0.22102663
62827,0,0.31500655
62828,0,0.24868603
62829,0,0.22414972
62830,0,0.22427084
62831,0,0.26136422
62832,0,0.18027963
62833,1,0.9383554
62834,0,0.05751149
62835,0,0.026118673
62836,0,0.23859546
62837,0,0.24853079
62838,0,0.43824762
62839,0,0.071609095
62840,1,0.5355718
62841,0,0.2528697
62842,0,0.31755912
62843,1,0.9638959
62844,1,0.85849637
62845,0,0.24103655
62846,1,0.95455194
62847,0,0.19336593
62848,0,0.49664935
62849,1,0.80090404
62850,0,0.14766203
62851,0,0.49359137
62852,0,0.21155167
62853,1,0.72474444
62854,0,0.08768013
62855,1,0.8469627
62856,0,0.04574705
62857,0,0.037215244
62858,0,0.49509206
62859,0,0.15047641
62860,0,0.00012673342
62861,0,0.3088856
62862,0,0.2637072
62863,0,0.14533626
62864,0,0.30443907
62865,1,0.7799761
62866,1,0.7019011
62867,0,0.21327819
62868,0,0.3466607
62869,0,0.09805927
62870,0,0.04624134
62871,0,0.4798978
62872,0,0.0742591
62873,1,0.96620756
62874,1,0.94900745
62875,0,0.023564132
62876,1,0.6858653
62877,0,0.09519498
62878,0,0.38913596
62879,1,0.5594633
62880,1,0.69366395
62881,1,0.97916985
62882,0,0.04073317
62883,0,0.0029436257
62884,1,0.5063017
62885,0,0.06767023
62886,0,0.06541808
62887,0,0.19982904
62888,0,0.19783838
62889,1,0.6345675
62890,0,0.06843883
62891,1,0.81686383
62892,0,0.2796005
62893,0,0.13765572
62894,1,0.74601036
62895,1,0.9649754
62896,0,0.43972784
62897,0,0.0013202784
62898,0,0.42739674
62899,0,0.3430891
62900,1,0.7443603
62901,0,0.04245888
62902,1,0.91235495
62903,1,0.81267166
62904,0,0.39262518
62905,1,0.6852415
62906,0,0.19866389
62907,0,0.11437389
62908,0,0.1924713
62909,0,0.39483315
62910,0,0.21366781
62911,0,0.11072174
62912,0,0.094435245
62913,0,0.07925309
62914,0,0.10682936
62915,1,0.7284372
62916,0,0.4497518
62917,0,0.3212778
62918,0,0.2687977
62919,0,0.10017069
62920,0,0.119431965
62921,0,0.09898696
62922,0,0.18237947
62923,0,0.034707747
62924,0,0.224348
62925,1,0.8029732
62926,0,0.39448297
62927,0,0.43190435
62928,1,0.96074694
62929,0,0.33671534
62930,0,1.2913241e-06
62931,1,0.92794687
62932,0,6.3947715e-14
62933,1,0.7900923
62934,0,0.3467379
62935,0,0.23618242
62936,0,0.119526066
62937,0,0.06384748
62938,0,0.060329102
62939,0,0.48478383
62940,0,0.458548
62941,1,0.97536975
62942,0,0.23137906
62943,0,0.25791565
62944,1,0.71150947
62945,0,0.16968614
62946,0,0.14946464
62947,0,0.20223105
62948,0,0.0006359957
62949,1,0.7101559
62950,0,0.014053099
62951,1,0.8430179
62952,1,0.66012806
62953,0,0.047245733
62954,1,0.7718099
62955,0,0.042908244
62956,0,0.38222477
62957,1,0.7123392
62958,0,0.30607527
62959,0,0.122947
62960,1,0.5581475
62961,1,0.5209548
62962,1,0.64076066
62963,0,0.041891094
62964,0,0.1631638
62965,1,0.53932714
62966,1,0.7674477
62967,0,4.5099143e-05
62968,1,0.92230153
62969,0,0.20030847
62970,1,0.9275347
62971,0,0.07898205
62972,1,0.89775187
62973,0,0.4978517
62974,1,0.50887406
62975,0,0.20321265
62976,0,0.242133
62977,1,0.7294911
62978,1,0.53961146
62979,0,0.24159542
62980,0,0.09295071
62981,0,0.3832352
62982,0,0.19578402
62983,1,0.9266206
62984,0,0.34638193
62985,0,0.010162983
62986,1,0.62317514
62987,0,0.16500804
62988,0,0.17784324
62989,0,0.4469543
62990,0,0.072032586
62991,0,0.06726581
62992,0,0.23384757
62993,0,0.24022213
62994,1,0.9612469
62995,0,0.42342997
62996,0,0.26168668
62997,0,0.16620728
62998,0,0.39715979
62999,0,0.30460513
63000,0,0.17961052
63001,1,0.7621873
63002,0,0.1417444
63003,0,0.00738705
63004,0,0.17889273
63005,0,0.10253149
63006,0,0.20111893
63007,0,0.03996016
63008,0,0.37307224
63009,1,0.962202
63010,1,0.75290793
63011,0,0.15878136
63012,1,0.70479596
63013,0,0.39589036
63014,0,0.1376239
63015,1,0.61496276
63016,1,0.82421285
63017,1,0.6466889
63018,0,0.16311328
63019,1,0.56804514
63020,0,3.1993222e-05
63021,1,0.53551126
63022,1,0.8060418
63023,0,0.2104617
63024,0,0.2599197
63025,0,0.42440343
63026,0,0.12769404
63027,0,0.0011492957
63028,1,0.73053706
63029,0,0.15906449
63030,0,0.06651132
63031,0,0.29108977
63032,0,0.1691028
63033,1,0.97189337
63034,0,0.010862262
63035,0,0.14381772
63036,0,0.27021855
63037,1,0.92999375
63038,1,0.5567764
63039,0,0.26643306
63040,0,0.32678443
63041,0,0.19921395
63042,1,0.7118089
63043,1,0.9645414
63044,0,0.19525556
63045,1,0.8781309
63046,1,0.55138963
63047,0,0.14404924
63048,0,0.26449412
63049,0,0.40826726
63050,0,0.1635971
63051,0,0.07811366
63052,0,0.17559645
63053,0,0.04970087
63054,0,0.42497495
63055,0,0.080706134
63056,0,0.42410058
63057,0,0.40778524
63058,0,0.36501464
63059,0,0.18141745
63060,0,0.17303412
63061,0,0.06369349
63062,1,0.8054448
63063,1,0.7753399
63064,0,0.31223267
63065,1,0.768053
63066,1,0.7325812
63067,0,0.16294186
63068,1,0.98447585
63069,0,0.41760802
63070,0,0.35373184
63071,1,0.7836003
63072,0,0.17276184
63073,1,0.8308908
63074,0,0.067203216
63075,0,0.14240006
63076,0,0.08652399
63077,1,0.78235376
63078,0,0.44538936
63079,1,0.8735323
63080,0,0.12541927
63081,0,0.13938059
63082,1,0.78307825
63083,0,0.1666086
63084,0,0.114969134
63085,1,0.84400684
63086,0,0.21979305
63087,1,0.7872369
63088,0,0.2516977
63089,0,0.10241493
63090,0,0.4519794
63091,0,9.463437e-05
63092,0,0.36506063
63093,1,0.51456225
63094,1,0.5009432
63095,1,0.7874857
63096,0,0.3004029
63097,0,0.3324441
63098,0,0.29857498
63099,0,0.12773365
63100,0,0.35640743
63101,0,0.18288203
63102,0,9.9410335e-26
63103,1,0.6956689
63104,0,0.28370175
63105,0,0.4081118
63106,1,0.76691306
63107,0,0.002484761
63108,1,0.78340065
63109,0,0.021234777
63110,0,0.249844
63111,0,0.06208299
63112,0,0.3918163
63113,1,0.89459074
63114,0,0.08294209
63115,0,0.058178123
63116,0,0.08073207
63117,1,0.96523714
63118,0,0.055767473
63119,0,0.28160253
63120,0,0.18424773
63121,0,0.095130734
63122,0,0.27715704
63123,1,0.681188
63124,1,0.68507063
63125,0,0.08686086
63126,1,0.64799476
63127,1,0.70852035
63128,0,0.21086341
63129,0,0.064007446
63130,1,0.7418665
63131,0,0.006392133
63132,0,0.41646683
63133,0,1.2786736e-06
63134,0,0.23083849
63135,0,0.18934752
63136,0,0.054472055
63137,0,0.42174932
63138,1,0.7659721
63139,1,0.7077657
63140,1,0.7419902
63141,0,0.29561552
63142,0,0.26365826
63143,0,0.07718344
63144,0,0.4694219
63145,0,0.21151783
63146,0,0.41962972
63147,1,0.58582634
63148,0,0.12760718
63149,0,0.002193186
63150,0,0.012770172
63151,0,0.32499418
63152,0,0.1899886
63153,0,0.39750123
63154,0,0.32046744
63155,0,0.20636056
63156,0,0.32847917
63157,1,0.7847755
63158,0,0.10280172
63159,1,0.8021094
63160,0,0.06240009
63161,0,0.3086019
63162,1,0.7935004
63163,1,0.94999206
63164,0,0.19989868
63165,1,0.7395481
63166,0,0.48245022
63167,1,0.81111574
63168,0,0.40363365
63169,1,0.5312628
63170,0,0.17346014
63171,1,0.8811828
63172,0,0.45374316
63173,0,0.37318954
63174,0,0.15511808
63175,1,0.61777425
63176,0,0.0304771
63177,1,0.7544376
63178,0,0.070581004
63179,1,0.9404011
63180,0,0.42978403
63181,0,0.40180573
63182,0,0.44590548
63183,0,0.28525296
63184,0,0.2584905
63185,1,0.66609114
63186,0,0.40542322
63187,1,0.8210772
63188,0,0.046688642
63189,1,0.8188201
63190,0,0.10838457
63191,0,0.20469499
63192,1,0.75394815
63193,0,0.17220883
63194,0,0.13728756
63195,0,0.3814965
63196,0,0.28792045
63197,0,0.12100729
63198,1,0.53571814
63199,1,0.7616177
63200,1,0.95088804
63201,0,0.055214077
63202,0,0.45014808
63203,0,0.18384632
63204,0,0.3057222
63205,1,0.822442
63206,0,0.2829577
63207,1,0.8064699
63208,1,0.592832
63209,0,0.09545489
63210,0,0.18596977
63211,0,0.17693983
63212,0,0.35728478
63213,1,0.8656468
63214,1,0.74327266
63215,0,0.10835649
63216,1,0.8801318
63217,0,0.36342612
63218,1,0.9144262
63219,0,0.116139844
63220,0,0.35430396
63221,0,0.06284368
63222,0,0.34624177
63223,1,0.8817118
63224,1,0.7719436
63225,0,0.00045834415
63226,0,0.058201656
63227,0,0.1753743
63228,0,0.20615935
63229,0,0.0632156
63230,1,0.616642
63231,1,0.7183727
63232,1,0.9017139
63233,0,0.09752119
63234,0,0.45190862
63235,0,0.033774942
63236,0,0.21938108
63237,1,0.9382841
63238,0,0.42706695
63239,1,0.95567816
63240,0,0.3794936
63241,1,0.7971015
63242,0,0.15199949
63243,1,0.81823134
63244,0,0.30037665
63245,1,0.7434422
63246,1,0.85349685
63247,1,0.6106706
63248,0,0.20067962
63249,0,0.14156328
63250,0,0.40704638
63251,1,0.5466652
63252,0,0.073074654
63253,0,0.0013296993
63254,0,0.19899566
63255,0,0.11149602
63256,0,0.22978036
63257,0,8.7983324e-08
63258,0,0.18902524
63259,0,0.4193343
63260,0,0.082741424
63261,0,0.19777627
63262,1,0.875402
63263,0,0.29040888
63264,1,0.80994004
63265,0,0.47424802
63266,1,0.62013763
63267,0,0.06590976
63268,0,0.18232527
63269,0,0.18483771
63270,1,0.80451095
63271,1,0.766662
63272,0,0.35129496
63273,0,0.1992101
63274,0,0.18463415
63275,0,0.3637228
63276,1,0.9341914
63277,1,0.72699356
63278,1,0.7269732
63279,0,0.23473169
63280,0,0.15458919
63281,1,0.7333367
63282,1,0.600896
63283,0,0.26196527
63284,0,0.2735278
63285,0,0.04265075
63286,1,0.6938265
63287,0,0.49861887
63288,1,0.94771403
63289,0,0.005236185
63290,0,0.3635362
63291,0,0.35875437
63292,1,0.7807131
63293,0,0.4227705
63294,0,0.08504744
63295,0,0.30253404
63296,1,0.81182903
63297,0,0.18275967
63298,1,0.94445527
63299,0,0.05929162
63300,0,0.073470324
63301,1,0.93199575
63302,0,0.10943444
63303,0,0.15880255
63304,0,0.13977963
63305,0,0.4726071
63306,1,0.74448
63307,1,0.60052526
63308,0,0.00016828024
63309,0,0.31916448
63310,0,0.22241955
63311,1,0.54791635
63312,0,0.19641899
63313,0,0.24016342
63314,0,0.07592046
63315,1,0.89701307
63316,1,0.8069129
63317,0,0.026183477
63318,1,0.7920565
63319,0,9.945579e-06
63320,0,0.45046586
63321,0,0.15052782
63322,0,0.0005891802
63323,0,0.29637823
63324,1,0.8322984
63325,0,0.013662836
63326,0,0.39921668
63327,1,0.827999
63328,0,0.47059715
63329,0,0.16349532
63330,0,0.0007709332
63331,0,0.2767661
63332,0,0.20939592
63333,1,0.80955285
63334,1,0.58032966
63335,0,0.0043975087
63336,0,0.3688589
63337,1,0.8188031
63338,0,0.123364314
63339,0,0.13647178
63340,0,0.41193253
63341,1,0.5942009
63342,0,0.27421308
63343,0,0.30372795
63344,0,0.22308664
63345,1,0.5947888
63346,0,0.1876514
63347,0,0.49490488
63348,1,0.546448
63349,0,0.13110808
63350,0,0.09533963
63351,0,0.045484573
63352,0,0.13211517
63353,1,0.80153525
63354,1,0.63850915
63355,0,0.120043166
63356,0,0.038652524
63357,0,0.14927171
63358,0,0.41620648
63359,1,0.9188179
63360,1,0.8135286
63361,1,0.67436856
63362,0,0.026354687
63363,0,0.10035262
63364,0,0.45598072
63365,0,0.16721481
63366,0,0.05646319
63367,1,0.9383401
63368,0,0.0304209
63369,1,0.80415726
63370,0,0.047029532
63371,0,0.024605248
63372,1,0.75862926
63373,0,0.01855161
63374,1,0.6889104
63375,0,0.096278034
63376,0,0.060881592
63377,1,0.96828926
63378,0,0.14363778
63379,0,0.0657361
63380,0,0.14821284
63381,1,0.9516027
63382,0,0.1708282
63383,1,0.9043442
63384,1,0.72871494
63385,0,0.12832044
63386,0,0.3886449
63387,0,0.005651024
63388,1,0.8010388
63389,1,0.73918647
63390,0,0.29552457
63391,0,1.02855506e-25
63392,0,0.3726946
63393,1,0.81513363
63394,0,0.27077597
63395,0,0.3475653
63396,1,0.54126924
63397,0,0.026889132
63398,1,0.7225442
63399,1,0.5894412
63400,1,0.902858
63401,1,0.82247615
63402,0,0.36167
63403,1,0.6738604
63404,1,0.93382436
63405,0,0.1706981
63406,1,0.5096148
63407,1,0.7252766
63408,0,0.13536577
63409,1,0.602138
63410,0,0.08219788
63411,0,0.085440196
63412,1,0.754539
63413,0,0.4270707
63414,0,0.0123716425
63415,0,0.00012407632
63416,0,0.12919666
63417,0,0.038942005
63418,1,0.8332761
63419,0,9.533122e-11
63420,1,0.80362856
63421,0,0.011433861
63422,0,0.05799163
63423,0,0.3497006
63424,1,0.65253323
63425,0,0.0012205022
63426,0,0.48875102
63427,0,0.038063053
63428,1,0.97225386
63429,0,0.13253923
63430,0,0.37474272
63431,1,0.9202757
63432,1,0.75983095
63433,0,0.17164128
63434,1,0.75352436
63435,1,0.9082309
63436,1,0.8036499
63437,0,0.0146381855
63438,0,0.30192578
63439,0,0.049177602
63440,1,0.79190505
63441,0,0.29368314
63442,0,0.10217096
63443,0,0.048609875
63444,1,0.8626699
63445,1,0.9648365
63446,1,0.8841831
63447,1,0.90130407
63448,1,0.7651844
63449,0,0.06666361
63450,0,0.26351595
63451,0,0.37083024
63452,0,0.0324228
63453,0,0.0003619244
63454,0,0.019357827
63455,0,0.24271543
63456,1,0.6087515
63457,1,0.5032367
63458,0,0.20406601
63459,1,0.92059636
63460,0,0.31246725
63461,0,0.067482114
63462,1,0.7870682
63463,0,0.03619924
63464,1,0.7924422
63465,1,0.92171055
63466,0,0.0050028996
63467,0,0.3084959
63468,1,0.8400542
63469,0,0.14738068
63470,0,0.3872433
63471,0,0.077440254
63472,1,0.96475166
63473,1,0.95556474
63474,1,0.8764565
63475,1,0.94033647
63476,0,0.49143565
63477,1,0.6590976
63478,0,0.42144358
63479,0,0.15637426
63480,0,0.12600696
63481,0,0.19700702
63482,0,0.41301647
63483,1,0.9582404
63484,0,0.044692226
63485,1,0.79830784
63486,0,0.108523354
63487,0,0.24264781
63488,0,0.2437319
63489,1,0.7797602
63490,1,0.63011694
63491,0,0.1812104
63492,0,0.35801652
63493,0,5.801599e-06
63494,0,0.30497324
63495,0,0.4315127
63496,0,0.006610027
63497,1,0.78268176
63498,0,0.17116077
63499,0,0.053318292
63500,0,0.04011424
63501,0,0.012969202
63502,0,0.09760116
63503,0,0.090674296
63504,1,0.7416821
63505,1,0.8173434
63506,0,0.07063874
63507,0,0.4575648
63508,0,0.28999314
63509,0,0.15156879
63510,0,0.046994828
63511,1,0.938496
63512,1,0.9557552
63513,0,0.19322485
63514,0,0.31608534
63515,0,0.23747298
63516,0,0.21138485
63517,0,0.09102243
63518,0,0.13581419
63519,0,0.09183576
63520,0,0.08871201
63521,0,0.065770045
63522,0,0.39368042
63523,0,0.12429062
63524,1,0.55394983
63525,0,0.19546582
63526,1,0.9431792
63527,0,0.03155754
63528,0,0.099311024
63529,1,0.7289899
63530,0,0.44019687
63531,0,0.10279737
63532,1,0.9523326
63533,0,0.2527265
63534,1,0.9343272
63535,1,0.9520543
63536,0,0.4749465
63537,0,0.105513975
63538,1,0.81886435
63539,0,0.082768574
63540,0,0.4298936
63541,0,0.3161865
63542,0,0.0803433
63543,1,0.9659005
63544,1,0.76542264
63545,0,0.14046921
63546,0,0.18244451
63547,1,0.74451935
63548,0,0.014507076
63549,0,0.16597424
63550,0,0.24131715
63551,0,0.25886697
63552,1,0.7582089
63553,0,0.27077937
63554,0,0.109471686
63555,0,0.18026072
63556,0,0.37784618
63557,1,0.81645316
63558,1,0.75208676
63559,1,0.6153662
63560,1,0.80177647
63561,0,0.27353102
63562,1,0.72427094
63563,1,0.72682405
63564,0,0.16429128
63565,0,0.46813568
63566,0,0.15065384
63567,0,0.029351158
63568,1,0.615371
63569,0,0.20827612
63570,0,0.20575295
63571,1,0.76675165
63572,0,0.4884978
63573,0,0.01775035
63574,1,0.5443396
63575,0,0.28045323
63576,0,0.2872157
63577,0,0.101764426
63578,1,0.63689536
63579,0,0.029587211
63580,1,0.8336378
63581,1,0.817704
63582,1,0.776537
63583,0,0.1320182
63584,0,0.1498066
63585,1,0.73216254
63586,1,0.82118416
63587,1,0.73572165
63588,1,0.6491811
63589,0,8.10371e-25
63590,1,0.86928314
63591,0,0.11514418
63592,1,0.52401245
63593,0,0.29677966
63594,0,0.06332589
63595,0,0.13840216
63596,0,0.46464342
63597,1,0.9092316
63598,0,0.04455018
